Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_085.jpg;4.542573;0.5042578;0;4.932568;114.4873;139.3006;0.1445168;289.4526;-0.001254911
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_151.jpg;7.602165;0.7082306;0;4.94476;114.589;139.0242;0.01970437;290.0782;0.06403256
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_219.jpg;10.61491;0.90908;0;4.963105;114.7333;138.6552;359.9606;291.475;0.2771311
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_286.jpg;7.559859;1;0;4.998003;114.8487;138.3773;0.02526475;292.6841;0.5259397
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_354.jpg;4.563967;1;0;5.01107;115.0079;138.0079;0.1177069;293.9384;0.8529608
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_421.jpg;1.529538;0.900653;0;5.011397;115.1297;137.7321;0.1799728;294.5179;1.058015
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_488.jpg;0;0.6981939;0;5.006625;115.2497;137.4583;0.1028412;294.8019;1.083498
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_556.jpg;0;0.4966511;0;5.006001;115.4125;137.0957;359.9347;295.0065;1.03606
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_623.jpg;0;0.2943287;0;5.001302;115.5371;136.8237;359.8889;295.0315;0.9827591
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_690.jpg;0;0.09111342;0;4.994474;115.6625;136.5516;359.8832;295.0258;0.8988363
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_759.jpg;0;0;0;4.980464;115.8299;136.1909;359.8502;295.0187;0.7824062
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_826.jpg;0;0;0;4.963779;115.955;135.922;359.8016;295.0153;0.6852733
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_894.jpg;0;0.09876071;0;4.941522;116.1211;135.5649;359.7239;295.0076;0.532697
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_55_961.jpg;0;0.3009328;0;4.930006;116.2457;135.2979;359.6608;295.0071;0.4221957
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_027.jpg;0;0.5040582;0;4.929026;116.3703;135.0301;359.638;294.9992;0.2920732
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_095.jpg;0;0.7044556;0;4.938984;116.5376;134.6714;359.6628;294.9972;0.1372326
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_162.jpg;0;0.9071314;0;4.957159;116.6643;134.4002;359.7409;294.9975;0.03144477
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_229.jpg;1.498167;1;0;4.996034;116.7923;134.1265;359.8802;295.0185;359.939
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_298.jpg;4.543072;1;0;5.011367;116.9671;133.7605;0.1504633;295.422;359.8996
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_365.jpg;7.574896;1;0;5.011178;117.1025;133.4872;0.3959266;296.1349;359.9721
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_431.jpg;4.568401;0.799567;0;5.009836;117.2402;133.2154;0.6312045;296.9504;0.06613208
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_499.jpg;1.53157;0.5971116;0;5.006577;117.4255;132.8553;0.8913816;297.681;0.1896715
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_565.jpg;0;0.3941216;0;5.003169;117.5647;132.5866;1.027596;297.8969;0.268084
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_634.jpg;0;0.1930691;0;4.999786;117.7495;132.2308;1.077106;297.9769;0.3194387
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_701.jpg;0;0;0;4.994697;117.8872;131.9665;0.9958638;297.9811;0.3185272
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_768.jpg;0;0;0;4.974082;118.0246;131.7042;0.8555403;297.965;0.3234428
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_836.jpg;0;0;0;4.95813;118.2069;131.3571;0.6014594;297.9387;0.3268059
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_902.jpg;0;0;0;4.942104;118.343;131.0984;0.3777877;297.9227;0.3271407
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_56_968.jpg;0;0;0;4.92077;118.4786;130.8409;0.1384331;297.9102;0.327071
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_038.jpg;0;0;0;4.904652;118.6589;130.4984;359.8417;297.8909;0.3026374
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_106.jpg;0;0;0;4.88777;118.7936;130.2417;359.6718;297.8634;0.2334536
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_173.jpg;0;0;0;4.865007;118.9731;129.9006;359.4673;297.8381;0.1329861
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_240.jpg;0;0;0;4.84783;119.1074;129.6456;359.3372;297.8236;0.04767284
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_307.jpg;0;0;0;4.825779;119.2416;129.3915;359.2086;297.8188;359.9748
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_375.jpg;0;0;0;4.807752;119.4215;129.0535;359.1242;297.8491;359.9733
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_442.jpg;0;0;0;4.791094;119.5552;128.8007;359.0573;297.856;359.9559
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_509.jpg;1.506518;0.1004345;0;4.767475;119.6899;128.5484;359.0525;297.9042;0.007562387
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_576.jpg;4.560087;0.3040058;0;4.757443;119.871;128.2135;359.0627;298.3235;0.1210773
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_645.jpg;7.561059;0.5040706;0;4.75534;120.0106;127.9633;359.131;299.028;0.2603607
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_711.jpg;10.5937;0.7062464;0;4.76265;120.1549;127.7132;359.3073;300.0139;0.4279876
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_778.jpg;10.6143;0.908905;0;4.777686;120.3589;127.3819;359.7021;301.9069;0.7803759
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_845.jpg;7.566287;1;0;4.812509;120.5197;127.1345;0.08560282;303.2983;1.111519
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_914.jpg;4.564558;1;0;4.839122;120.7334;126.8066;0.3502201;304.6161;1.212878
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_57_981.jpg;1.507756;0.7962132;0;4.864137;120.8942;126.5628;0.3420686;305.3451;1.044652
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_048.jpg;0;0.5937996;0;4.907273;121.0587;126.3218;0.2120583;305.8664;0.8532455
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_115.jpg;0;0.3930303;0;4.920669;121.2859;126.0036;0.06383406;306.1101;0.7507978
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_183.jpg;0;0.1915368;0;4.923689;121.4581;125.7658;359.967;306.1575;0.6992097
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_247.jpg;0;0;0;4.912547;121.6306;125.5285;359.8834;306.168;0.6350964
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_317.jpg;0;0;0;4.896508;121.8598;125.2136;359.7697;306.1621;0.5237768
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_385.jpg;0;0;0;4.879876;122.0312;124.9787;359.6749;306.1578;0.4344583
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_450.jpg;0;0;0;4.85782;122.2019;124.7443;359.5859;306.1478;0.326289
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_519.jpg;0;0;0;4.841182;122.4289;124.4335;359.4585;306.1425;0.190101
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_586.jpg;0;0.1033227;0;4.818921;122.5983;124.2009;359.3803;306.1308;0.06859366
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_654.jpg;0;0.3064925;0;4.809007;122.8245;123.8913;359.3065;306.1238;359.9208
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_722.jpg;0;0.505386;0;4.807812;122.9955;123.6586;359.3221;306.1407;359.8681
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_788.jpg;0;0.7070383;0;4.819348;123.1672;123.4243;359.3928;306.1513;359.8246
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_857.jpg;0;0.910367;0;4.839637;123.3979;123.1091;359.5712;306.157;359.773
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_924.jpg;0;1;0;4.868154;123.5729;122.87;359.7746;306.1592;359.7433
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_58_991.jpg;0;1;0;4.912081;123.7496;122.6286;0.02929159;306.1608;359.7215
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_058.jpg;1.520134;1;0;4.945075;123.988;122.3039;0.4133439;306.2261;359.7259
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_126.jpg;4.546859;1;0;4.978122;124.1703;122.0602;0.6978837;306.563;359.812
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_194.jpg;7.562057;1;0;5.011239;124.4189;121.7372;1.08005;307.532;0.01321265
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_261.jpg;10.59157;1;0;5.011147;124.6085;121.4985;1.315428;308.6372;0.1673648
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_327.jpg;7.546964;0.797026;0;5.008437;124.7986;121.2641;1.388523;309.9139;0.2503388
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_395.jpg;4.504424;0.5941901;0;5.002701;125.051;120.9588;1.140993;311.4487;0.2006041
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_462.jpg;1.497226;0.3937102;0;5.01653;125.2455;120.7358;0.8831528;312.1633;0.266934
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_530.jpg;0;0.1907929;0;4.998006;125.442;120.5156;0.6133314;312.4257;0.3898736
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_597.jpg;1.538701;0;0;4.989383;125.705;120.2247;0.224244;312.5696;0.5710859
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_665.jpg;4.541003;0;0;4.97355;125.9035;120.0093;359.9345;312.8626;0.7196016
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_732.jpg;7.559766;0;0;4.948874;126.1044;119.7956;359.7347;313.4262;0.8525113
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_799.jpg;7.597657;0;0;4.929474;126.3767;119.5132;359.6454;314.501;0.9720659
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_866.jpg;4.555376;0;0;4.906836;126.5845;119.3019;359.7667;315.2;0.9466083
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_03_59_934.jpg;1.545906;0.2006314;0;4.883712;126.8645;119.0244;359.9805;315.7402;0.8980991
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_001.jpg;1.537592;0.4037445;0;4.877203;127.0752;118.8186;0.0925891;315.9658;0.8723234
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_066.jpg;4.522695;0.6027513;0;4.884084;127.2876;118.6147;0.1775471;316.3044;0.8680738
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_136.jpg;7.61325;0.8087882;0;4.898397;127.5755;118.3465;0.2622671;317.2288;0.9177985
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_203.jpg;10.64253;1;0;4.920664;127.7954;118.1492;0.2622229;318.3642;0.9696062
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_271.jpg;10.61446;1;0;4.960393;128.0198;117.9564;0.1819587;319.8668;1.037018
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_339.jpg;7.588475;1;0;4.993167;128.3257;117.7054;359.9883;321.6949;1.137924
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_405.jpg;4.549058;1;0;5.011052;128.5609;117.5189;359.9768;322.6449;1.148682
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_473.jpg;1.529519;1;0;5.014518;128.8789;117.274;0.02098365;323.409;1.114216
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_541.jpg;0;1;0;5.009804;129.1188;117.0926;0.02841914;323.6394;1.038944
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_607.jpg;0;1;0;5.012081;129.3604;116.9125;0.06551006;323.7293;0.9644011
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_674.jpg;0;1;0;5.017774;129.6851;116.6729;0.2103875;323.768;0.8750348
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_742.jpg;0;1;0;5.005712;129.9291;116.4931;0.3514537;323.7655;0.780379
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_809.jpg;0;1;0;5.005508;130.1738;116.3131;0.5231932;323.7679;0.6654582
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_877.jpg;0;1;0;5.014969;130.5002;116.0729;0.7728323;323.75;0.4869004
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_00_944.jpg;1.522129;1;0;5.008557;130.7453;115.8928;0.9725674;323.7867;0.3483498
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_013.jpg;4.568179;1;0;5.008797;131.0738;115.6549;1.239711;324.1963;0.2041714
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_079.jpg;7.578812;1;0;5.020844;131.3211;115.4794;1.369137;324.9289;0.08874264
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_147.jpg;4.540577;1;0;5.0081;131.5693;115.3076;1.431836;325.7631;0.003431747
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_214.jpg;1.494176;1;0;5.007854;131.9016;115.0824;1.487478;326.5595;359.9856
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_282.jpg;0;1;0;5.022786;132.152;114.9144;1.507788;326.7492;-0.004623825
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_348.jpg;0;1;0;4.986082;132.4014;114.748;1.45294;326.7889;-0.000721137
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_415.jpg;0;1;0;5.009243;132.7349;114.5264;1.41601;326.7616;-0.0002380087
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_481.jpg;0;1;0;5.019821;132.9859;114.3599;1.415962;326.7583;-0.001999348
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_548.jpg;0;1;0;5.011633;133.2362;114.1939;1.413882;326.6479;-0.001579802
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_619.jpg;0;1;0;5.01579;133.5709;113.9716;1.445988;326.6131;-0.001984695
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_685.jpg;0;1;0;5.000117;133.8214;113.8049;1.469074;326.5036;0.0009815753
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_753.jpg;0;1;0;5.014039;134.156;113.5817;1.524152;326.4626;-0.00188281
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_820.jpg;0;1;0;5.006671;134.4045;113.4155;1.431673;326.4348;-0.001690572
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_887.jpg;0;1;0;5.013473;134.6537;113.2486;1.378456;326.3981;-0.001339852
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_01_954.jpg;0;1;0;5.00835;134.9863;113.0256;1.341142;326.3504;-0.001211943
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_023.jpg;0;1;0;5.022927;135.2361;112.8579;1.336162;326.313;-0.001340843
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_089.jpg;0;1;0;5.0087;135.486;112.6898;1.351764;326.2826;-0.001479201
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_157.jpg;0;1;0;5.021269;135.8192;112.4655;1.386212;326.2311;-0.001444687
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_224.jpg;0;1;0;5.014286;136.0693;112.2968;1.428211;326.2003;-0.001560222
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_291.jpg;0;1;0;5.021273;136.3191;112.1281;1.470513;326.1592;-0.001216921
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_359.jpg;-2.996224;1;0;4.983499;136.6507;111.9023;1.484723;325.8885;-0.003176837
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_426.jpg;-6.063944;1;0;4.974893;136.8966;111.7317;1.415572;325.3945;0.0001178033
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_494.jpg;-9.057784;1;0;5.009541;137.2221;111.499;1.361872;324.2258;359.9859
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_561.jpg;-9.12348;1;0;5.017421;137.4627;111.3189;1.336001;323.0162;359.8734
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_628.jpg;-6.086797;1;0;5.006668;137.6998;111.1377;1.229235;321.9889;359.7607
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_696.jpg;-3.053753;1;0;5.052971;138.0124;110.8929;1.003479;320.7633;359.6664
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_763.jpg;-0.02900418;1;0;5.00904;138.2445;110.7057;0.8630357;320.3825;359.5355
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_830.jpg;0;1;0;5.011898;138.4762;110.5175;0.7333679;320.2553;359.4382
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_898.jpg;-3.056802;0.8976293;0;5.011784;138.7835;110.2644;0.5787823;320.0193;359.3383
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_02_965.jpg;-6.080332;0.6960607;0;5.013958;139.0114;110.071;0.4896539;319.5062;359.2192
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_033.jpg;-9.102974;0.4945512;0;5.006882;139.3097;109.81;0.2869476;318.3161;359.0642
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_101.jpg;-12.12242;0.2932548;0;5.001363;139.527;109.6102;0.03662977;317.0192;358.9096
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_166.jpg;-15;0.08985966;0;4.990688;139.7397;109.4055;359.828;315.4756;358.7285
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_233.jpg;-15;0;0;4.973855;140.0204;109.1246;359.8524;313.3139;358.7075
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_302.jpg;-15;0;0;4.949033;140.2243;108.9066;0.01681134;311.6396;358.7557
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_369.jpg;-15;0;0;4.913626;140.4186;108.6867;359.9847;309.8292;358.8561
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_437.jpg;-15;0;0;4.882651;140.6615;108.3821;359.9929;307.3168;358.7935
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_505.jpg;-15;0;0;4.862056;140.834;108.1485;359.9921;305.3445;358.7034
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_572.jpg;-15;0;0;4.83565;141.0003;107.9115;0.01513215;303.3563;358.7246
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_638.jpg;-15;0;0;4.807705;141.2081;107.5897;0.01468726;300.6922;358.8015
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_708.jpg;-15;0;0.2021943;4.775775;141.3511;107.3447;359.9516;298.6695;358.8221
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_773.jpg;-15;0;0.4033614;4.689437;141.5225;107.0164;359.8439;296.0085;358.744
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_842.jpg;-13.47704;0;0.6062097;4.586238;141.6399;106.7716;359.7864;294.0462;358.7549
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_907.jpg;-10.40357;0;0.8111075;4.429729;141.7469;106.5307;359.6718;292.0826;358.7934
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_03_975.jpg;-7.4157;0;1;4.299735;141.8728;106.2199;359.408;289.9992;358.9581
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_043.jpg;-4.37196;0;1;4.113846;141.955;105.9966;359.1093;288.8534;359.1124
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_110.jpg;-1.362674;0;1;3.890814;142.029;105.7822;358.7268;287.9767;359.2953
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_178.jpg;0;0;1;3.727642;142.1195;105.5072;358.2778;287.3079;359.6365
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_245.jpg;0;0;1;3.608531;142.1858;105.3056;358.1643;287.3181;0.05614345
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_313.jpg;0;0;1;3.451895;142.2636;105.0383;358.3945;287.1642;0.07647032
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_380.jpg;0;0;1;3.332188;142.3196;104.8443;358.6931;286.8461;359.9905
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_447.jpg;0;0;1;3.086738;142.3734;104.6648;358.8314;286.6752;359.9923
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_515.jpg;0;0;1;2.854284;142.4363;104.4535;358.5398;286.663;-0.004010944
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_583.jpg;0;0;1;2.685863;142.4809;104.3038;358.3803;286.6548;-0.005154396
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_649.jpg;0;0;1;2.531969;142.525;104.1574;358.4449;286.6772;0.02371798
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_717.jpg;0;0;1;2.392412;142.5792;103.9733;358.6468;286.7988;359.9928
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_785.jpg;0;0;1;2.215956;142.6171;103.8471;358.7362;286.9029;-0.002817925
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_851.jpg;0;0;1;1.998344;142.6515;103.7335;358.7281;286.9374;-0.003824474
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_919.jpg;0;0;1;1.792441;142.6924;103.5984;358.6285;286.9479;359.9939
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_04_985.jpg;-3.029349;0;1;1.625714;142.7212;103.5037;358.6856;286.9426;-0.001387614
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_054.jpg;-6.039706;0;1;1.47068;142.752;103.395;358.6343;286.5412;-0.004400466
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_121.jpg;-9.062626;0;1;1.266332;142.7704;103.324;358.5977;286.1616;359.9902
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_188.jpg;-12.11021;0;1;1.081202;142.7863;103.2591;358.6313;285.7076;359.9931
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_256.jpg;-15;0;1;0.9405132;142.8001;103.1897;358.5757;284.8244;359.9932
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_324.jpg;-15;0;1;0.7452494;142.8055;103.1488;358.5479;283.7783;359.9802
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_390.jpg;-15;0;1;0.5301473;142.8075;103.1171;358.5417;282.7312;-0.005672881
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_458.jpg;-15;0;1;0.3096454;142.8071;103.0962;358.4413;282.3524;0.013506
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_525.jpg;-15;0;1;0.05935693;142.8069;103.0958;358.3803;282.3392;0.0006577351
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_593.jpg;-15;0;1;-0.05444938;142.807;103.0958;358.6664;282.3416;-0.002763813
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_660.jpg;-15;0;1;-0.108924;142.807;103.0959;359.0404;282.3484;0.04683352
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_727.jpg;-15;0;0;-0.1092632;142.8069;103.096;359.4035;281.4493;0.08003908
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_796.jpg;-3.007475;0;0;-0.1045699;142.8069;103.0962;359.8625;280.9085;0.1345953
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_862.jpg;-6.054135;0;0;-0.09820715;142.8069;103.0963;0.1791611;279.9086;0.1751684
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_929.jpg;-9.07105;0;0;-0.08770017;142.8068;103.0964;0.4662539;278.4581;0.2221249
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_05_997.jpg;-6.026551;0;0;-0.06970347;142.8068;103.0966;0.7590139;276.8292;0.2414222
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_06_065.jpg;-3.01697;0;0;-0.05590179;142.8068;103.0966;0.9281108;276.195;0.2288105
C:\easy\robotics-nd-p1\data\IMG\robocam_2017_10_10_08_04_06_131.jpg;-6.048573;0;0;-0.03677214;142.8068;103.0967;1.02967;275.2844;0.1783898
